Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
18431,851177,851177,10000,2025-08-14,1
18432,668421,668421,10000,2025-04-14,1
18433,458513,458513,10000,2025-10-07,1
18434,593307,593307,10000,2025-01-20,1
18435,254519,254519,10000,2025-05-28,1
18436,877658,877658,10000,2025-12-21,1
18437,409788,409788,10000,2025-08-21,1
18438,433784,433784,10000,2025-03-14,1
18439,771267,771267,10000,2025-04-14,1
18440,733562,733562,10000,2025-04-07,1
18441,396842,396842,10000,2025-04-07,1
18442,114586,114586,10000,2025-01-27,1
18443,120207,120207,10000,2025-06-07,1
18444,579551,579551,10000,2025-06-21,1
18445,746341,746341,10000,2025-03-07,1
18446,393440,393440,10000,2025-12-21,1
18447,411802,411802,10000,2025-02-20,1
18448,627117,627117,10000,2025-06-07,1
18449,932620,932620,10000,2025-02-20,1
18450,941359,941359,10000,2025-01-06,1
18451,263435,263435,10000,2025-10-07,1
18452,2895,2895,10000,2025-11-28,1
18453,902119,902119,10000,2025-10-21,1
18454,229893,229893,10000,2025-02-13,1
18455,513312,513312,10000,2025-06-28,1
18456,204218,204218,10000,2025-12-21,1
18457,783779,783779,10000,2025-06-21,1
18458,402369,402369,10000,2025-05-14,1
18459,324222,324222,10000,2025-11-07,1
18460,909493,909493,10000,2025-12-14,1
18461,982663,982663,10000,2025-11-14,1
18462,942060,942060,10000,2025-12-07,1
18463,218651,218651,10000,2025-05-28,1
18464,866044,866044,10000,2025-03-28,1
18465,540518,540518,10000,2025-10-28,1
18466,679140,679140,10000,2025-07-28,1
18467,3339,3339,10000,2025-02-13,1
18468,379197,379197,10000,2025-01-20,1
18469,218325,218325,10000,2025-07-07,1
18470,728635,728635,10000,2025-10-21,1
18471,636854,636854,10000,2025-01-13,1
18472,883826,883826,10000,2025-10-28,1
18473,798497,798497,10000,2025-09-07,1
18474,918353,918353,10000,2025-02-27,1
18475,796124,796124,10000,2025-03-14,1
18476,794217,794217,10000,2025-12-28,1
18477,157028,157028,10000,2025-01-13,1
18478,928580,928580,10000,2025-02-06,1
18479,473663,473663,10000,2025-02-27,1
18480,493944,493944,10000,2025-07-28,1
18481,817604,817604,10000,2025-11-21,1
18482,968098,968098,10000,2025-01-27,1
18483,440983,440983,10000,2025-11-14,1
18484,332897,332897,10000,2025-07-21,1
18485,113077,113077,10000,2025-12-14,1
18486,165581,165581,10000,2025-05-28,1
18487,217364,217364,10000,2025-11-21,1
18488,207603,207603,10000,2025-03-21,1
18489,568740,568740,10000,2025-12-07,1
18490,199864,199864,10000,2025-01-27,1
18491,749656,749656,10000,2025-03-28,1
18492,29263,29263,10000,2025-12-14,1
18493,29490,29490,10000,2025-07-28,1
18494,438719,438719,10000,2025-09-07,1
18495,271128,271128,10000,2025-10-14,1
18496,910523,910523,10000,2025-10-07,1
18497,518162,518162,10000,2025-09-28,1
18498,82905,82905,10000,2025-07-07,1
18499,78291,78291,10000,2025-11-28,1
18500,353882,353882,10000,2025-11-21,1
18501,479961,479961,10000,2025-05-14,1
18502,959598,959598,10000,2025-11-07,1
18503,350472,350472,10000,2025-07-28,1
18504,539399,539399,10000,2025-10-07,1
18505,977471,977471,10000,2025-09-07,1
18506,235000,235000,10000,2025-01-27,1
18507,245057,245057,10000,2025-07-21,1
18508,2484,2484,10000,2025-10-14,1
18509,633086,633086,10000,2025-09-28,1
18510,888235,888235,10000,2025-11-14,1
18511,639399,639399,10000,2025-12-28,1
18512,189281,189281,10000,2025-02-27,1
18513,750039,750039,10000,2025-04-14,1
18514,893572,893572,10000,2025-06-14,1
18515,645743,645743,10000,2025-04-28,1
18516,910842,910842,10000,2025-08-21,1
18517,745037,745037,10000,2025-08-14,1
18518,308210,308210,10000,2025-02-06,1
18519,844917,844917,10000,2025-07-07,1
18520,616059,616059,10000,2025-03-21,1
18521,64216,64216,10000,2025-06-14,1
18522,741360,741360,10000,2025-07-28,1
18523,393578,393578,10000,2025-05-07,1
18524,191730,191730,10000,2025-11-07,1
18525,847555,847555,10000,2025-09-21,1
18526,569838,569838,10000,2025-12-07,1
18527,450681,450681,10000,2025-05-14,1
18528,74044,74044,10000,2025-04-21,1
18529,916027,916027,10000,2025-10-21,1
18530,209404,209404,10000,2025-02-20,1
18531,840343,840343,10000,2025-01-06,1
18532,134481,134481,10000,2025-06-07,1
18533,477803,477803,10000,2025-06-21,1
18534,342590,342590,10000,2025-01-13,1
18535,840221,840221,10000,2025-09-07,1
18536,47936,47936,10000,2025-12-21,1
18537,497513,497513,10000,2025-04-28,1
18538,636014,636014,10000,2025-09-28,1
18539,615518,615518,10000,2025-09-28,1
18540,199345,199345,10000,2025-08-28,1
18541,287530,287530,10000,2025-08-07,1
18542,762406,762406,10000,2025-01-27,1
18543,353601,353601,10000,2025-02-13,1
18544,817406,817406,10000,2025-05-07,1
18545,517446,517446,10000,2025-10-14,1
18546,140175,140175,10000,2025-12-28,1
18547,595617,595617,10000,2025-05-14,1
18548,652592,652592,10000,2025-01-13,1
18549,495073,495073,10000,2025-08-28,1
18550,875570,875570,10000,2025-04-07,1
18551,417847,417847,10000,2025-08-28,1
18552,117531,117531,10000,2025-02-13,1
18553,159803,159803,10000,2025-08-14,1
18554,478674,478674,10000,2025-11-07,1
18555,325388,325388,10000,2025-01-13,1
18556,420135,420135,10000,2025-11-28,1
18557,301117,301117,10000,2025-09-21,1
18558,160809,160809,10000,2025-05-14,1
18559,244776,244776,10000,2025-10-14,1
18560,492315,492315,10000,2025-02-13,1
18561,92544,92544,10000,2025-11-07,1
18562,627260,627260,10000,2025-10-28,1
18563,358000,358000,10000,2025-02-20,1
18564,156310,156310,10000,2025-01-27,1
18565,434570,434570,10000,2025-05-07,1
18566,372449,372449,10000,2025-08-14,1
18567,433755,433755,10000,2025-02-13,1
18568,642320,642320,10000,2025-12-21,1
18569,980588,980588,10000,2025-03-14,1
18570,986063,986063,10000,2025-02-27,1
18571,774164,774164,10000,2025-03-14,1
18572,188030,188030,10000,2025-09-28,1
18573,993154,993154,10000,2025-07-14,1
18574,492511,492511,10000,2025-08-28,1
18575,707461,707461,10000,2025-12-14,1
18576,246507,246507,10000,2025-07-07,1
18577,512193,512193,10000,2025-06-07,1
18578,880013,880013,10000,2025-05-28,1
18579,972452,972452,10000,2025-12-21,1
18580,38000,38000,10000,2025-10-28,1
18581,493304,493304,10000,2025-10-28,1
18582,833670,833670,10000,2025-10-14,1
18583,350031,350031,10000,2025-05-14,1
18584,807942,807942,10000,2025-06-28,1
18585,139222,139222,10000,2025-05-21,1
18586,805892,805892,10000,2025-11-21,1
18587,537020,537020,10000,2025-04-07,1
18588,35255,35255,10000,2025-04-28,1
18589,987886,987886,10000,2025-02-20,1
18590,71810,71810,10000,2025-03-14,1
18591,215947,215947,10000,2025-01-06,1
18592,135465,135465,10000,2025-02-13,1
18593,762050,762050,10000,2025-02-06,1
18594,246996,246996,10000,2025-11-07,1
18595,229092,229092,10000,2025-12-07,1
18596,76142,76142,10000,2025-01-13,1
18597,982243,982243,10000,2025-09-21,1
18598,647925,647925,10000,2025-04-14,1
18599,70766,70766,10000,2025-05-07,1
18600,156807,156807,10000,2025-06-07,1
18601,761339,761339,10000,2025-02-27,1
18602,701384,701384,10000,2025-05-07,1
18603,853610,853610,10000,2025-04-07,1
18604,714392,714392,10000,2025-11-21,1
18605,205841,205841,10000,2025-05-28,1
18606,445893,445893,10000,2025-04-14,1
18607,385412,385412,10000,2025-01-13,1
18608,903071,903071,10000,2025-05-28,1
18609,709589,709589,10000,2025-10-07,1
18610,396886,396886,10000,2025-05-21,1
18611,528494,528494,10000,2025-12-21,1
18612,940481,940481,10000,2025-08-14,1
18613,610311,610311,10000,2025-07-07,1
18614,726347,726347,10000,2025-07-21,1
18615,925834,925834,10000,2025-08-07,1
18616,568571,568571,10000,2025-06-21,1
18617,485344,485344,10000,2025-01-27,1
18618,158363,158363,10000,2025-09-07,1
18619,945375,945375,10000,2025-12-28,1
18620,192743,192743,10000,2025-08-14,1
18621,62888,62888,10000,2025-10-28,1
18622,819129,819129,10000,2025-01-20,1
18623,163189,163189,10000,2025-11-14,1
18624,41561,41561,10000,2025-07-21,1
18625,458801,458801,10000,2025-07-21,1
18626,634993,634993,10000,2025-12-14,1
18627,514854,514854,10000,2025-09-14,1
18628,256342,256342,10000,2025-05-21,1
18629,445802,445802,10000,2025-01-13,1
18630,726385,726385,10000,2025-08-28,1
18631,147749,147749,10000,2025-09-07,1
18632,181641,181641,10000,2025-04-14,1
18633,500282,500282,10000,2025-11-21,1
18634,448768,448768,10000,2025-02-20,1
18635,86657,86657,10000,2025-10-07,1
18636,469592,469592,10000,2025-01-13,1
18637,913045,913045,10000,2025-08-28,1
18638,122067,122067,10000,2025-07-07,1
18639,964773,964773,10000,2025-12-28,1
18640,721955,721955,10000,2025-07-21,1
18641,51535,51535,10000,2025-10-21,1
18642,381613,381613,10000,2025-08-28,1
18643,787462,787462,10000,2025-07-14,1
18644,801279,801279,10000,2025-04-14,1
18645,838611,838611,10000,2025-04-14,1
18646,809300,809300,10000,2025-03-14,1
18647,679058,679058,10000,2025-05-07,1
18648,298113,298113,10000,2025-07-07,1
18649,28234,28234,10000,2025-02-20,1
18650,895897,895897,10000,2025-10-21,1
18651,414997,414997,10000,2025-11-14,1
18652,363001,363001,10000,2025-10-21,1
18653,841356,841356,10000,2025-10-14,1
18654,967131,967131,10000,2025-06-07,1
18655,645194,645194,10000,2025-10-28,1
18656,133977,133977,10000,2025-01-20,1
18657,4931,4931,10000,2025-06-21,1
18658,624715,624715,10000,2025-11-14,1
18659,329589,329589,10000,2025-07-07,1
18660,202953,202953,10000,2025-07-07,1
18661,482067,482067,10000,2025-02-13,1
18662,116181,116181,10000,2025-06-07,1
18663,559451,559451,10000,2025-07-21,1
18664,119139,119139,10000,2025-07-07,1
18665,893860,893860,10000,2025-03-28,1
18666,203631,203631,10000,2025-05-14,1
18667,427380,427380,10000,2025-09-14,1
18668,188937,188937,10000,2025-03-21,1
18669,646255,646255,10000,2025-09-21,1
18670,159109,159109,10000,2025-09-21,1
18671,809857,809857,10000,2025-09-21,1
18672,395622,395622,10000,2025-12-07,1
18673,944141,944141,10000,2025-08-14,1
18674,220094,220094,10000,2025-05-07,1
18675,440769,440769,10000,2025-04-14,1
18676,226805,226805,10000,2025-09-07,1
18677,367431,367431,10000,2025-11-28,1
18678,813890,813890,10000,2025-09-28,1
18679,28829,28829,10000,2025-10-07,1
18680,71963,71963,10000,2025-08-14,1
18681,650463,650463,10000,2025-03-21,1
18682,249008,249008,10000,2025-05-07,1
18683,253705,253705,10000,2025-03-07,1
18684,373462,373462,10000,2025-05-21,1
18685,761575,761575,10000,2025-10-21,1
18686,946832,946832,10000,2025-12-21,1
18687,903973,903973,10000,2025-11-14,1
18688,252607,252607,10000,2025-03-07,1
18689,532070,532070,10000,2025-09-28,1
18690,299469,299469,10000,2025-03-21,1
18691,787828,787828,10000,2025-07-14,1
18692,779417,779417,10000,2025-07-21,1
18693,903813,903813,10000,2025-06-07,1
18694,855196,855196,10000,2025-08-07,1
18695,996137,996137,10000,2025-09-07,1
18696,630174,630174,10000,2025-10-14,1
18697,562922,562922,10000,2025-01-13,1
18698,976424,976424,10000,2025-10-28,1
18699,896219,896219,10000,2025-09-07,1
18700,629228,629228,10000,2025-03-14,1
18701,17199,17199,10000,2025-12-28,1
18702,521723,521723,10000,2025-06-21,1
18703,191805,191805,10000,2025-01-20,1
18704,262642,262642,10000,2025-08-07,1
18705,776971,776971,10000,2025-11-14,1
18706,21722,21722,10000,2025-05-07,1
18707,221000,221000,10000,2025-10-28,1
18708,325402,325402,10000,2025-01-27,1
18709,626788,626788,10000,2025-07-14,1
18710,703259,703259,10000,2025-06-21,1
18711,46113,46113,10000,2025-12-28,1
18712,856141,856141,10000,2025-03-07,1
18713,695467,695467,10000,2025-03-07,1
18714,754841,754841,10000,2025-05-28,1
18715,836324,836324,10000,2025-01-13,1
18716,653795,653795,10000,2025-04-28,1
18717,709559,709559,10000,2025-09-07,1
18718,409805,409805,10000,2025-09-07,1
18719,826296,826296,10000,2025-08-21,1
18720,324343,324343,10000,2025-03-07,1
18721,629785,629785,10000,2025-09-21,1
18722,405311,405311,10000,2025-05-28,1
18723,528837,528837,10000,2025-11-28,1
18724,434357,434357,10000,2025-10-07,1
18725,76308,76308,10000,2025-06-28,1
18726,9956,9956,10000,2025-03-14,1
18727,524126,524126,10000,2025-01-13,1
18728,450055,450055,10000,2025-08-28,1
18729,418024,418024,10000,2025-02-20,1
18730,74020,74020,10000,2025-03-28,1
18731,29202,29202,10000,2025-10-14,1
18732,564460,564460,10000,2025-03-28,1
18733,944765,944765,10000,2025-04-28,1
18734,728605,728605,10000,2025-09-21,1
18735,562891,562891,10000,2025-12-14,1
18736,806884,806884,10000,2025-08-07,1
18737,864336,864336,10000,2025-07-28,1
18738,664486,664486,10000,2025-07-14,1
18739,981365,981365,10000,2025-04-28,1
18740,673386,673386,10000,2025-11-07,1
18741,707576,707576,10000,2025-04-07,1
18742,411618,411618,10000,2025-08-21,1
18743,947968,947968,10000,2025-01-27,1
18744,867403,867403,10000,2025-12-14,1
18745,153055,153055,10000,2025-03-07,1
18746,632553,632553,10000,2025-04-14,1
18747,784107,784107,10000,2025-05-14,1
18748,643343,643343,10000,2025-10-07,1
18749,836307,836307,10000,2025-12-28,1
18750,266689,266689,10000,2025-08-28,1
18751,54121,54121,10000,2025-11-14,1
18752,734704,734704,10000,2025-05-21,1
18753,990545,990545,10000,2025-05-28,1
18754,785921,785921,10000,2025-04-28,1
18755,583279,583279,10000,2025-08-28,1
18756,133177,133177,10000,2025-11-14,1
18757,539931,539931,10000,2025-03-21,1
18758,801516,801516,10000,2025-12-07,1
18759,90758,90758,10000,2025-12-21,1
18760,863567,863567,10000,2025-06-21,1
18761,370382,370382,10000,2025-12-21,1
18762,915059,915059,10000,2025-02-27,1
18763,306850,306850,10000,2025-05-21,1
18764,544431,544431,10000,2025-07-07,1
18765,933558,933558,10000,2025-09-14,1
18766,420470,420470,10000,2025-10-28,1
18767,556578,556578,10000,2025-09-14,1
18768,252852,252852,10000,2025-11-07,1
18769,978674,978674,10000,2025-12-21,1
18770,624752,624752,10000,2025-12-21,1
18771,71231,71231,10000,2025-08-14,1
18772,650165,650165,10000,2025-05-28,1
18773,542402,542402,10000,2025-12-21,1
18774,562495,562495,10000,2025-11-14,1
18775,707674,707674,10000,2025-07-14,1
18776,602129,602129,10000,2025-02-27,1
18777,966718,966718,10000,2025-04-21,1
18778,662108,662108,10000,2025-01-13,1
18779,83241,83241,10000,2025-06-07,1
18780,213903,213903,10000,2025-06-07,1
18781,629771,629771,10000,2025-09-07,1
18782,259149,259149,10000,2025-01-20,1
18783,234711,234711,10000,2025-04-14,1
18784,534854,534854,10000,2025-05-07,1
18785,730350,730350,10000,2025-06-28,1
18786,920771,920771,10000,2025-10-07,1
18787,366638,366638,10000,2025-09-28,1
18788,260697,260697,10000,2025-04-14,1
18789,736399,736399,10000,2025-01-06,1
18790,522875,522875,10000,2025-08-14,1
18791,172200,172200,10000,2025-06-28,1
18792,832853,832853,10000,2025-07-21,1
18793,3535,3535,10000,2025-08-28,1
18794,269969,269969,10000,2025-08-14,1
18795,757443,757443,10000,2025-07-07,1
18796,742458,742458,10000,2025-07-28,1
18797,449110,449110,10000,2025-01-27,1
18798,468440,468440,10000,2025-11-21,1
18799,248954,248954,10000,2025-03-14,1
18800,332067,332067,10000,2025-04-14,1
18801,640894,640894,10000,2025-01-27,1
18802,777458,777458,10000,2025-03-14,1
18803,234101,234101,10000,2025-08-14,1
18804,341088,341088,10000,2025-12-07,1
18805,987397,987397,10000,2025-10-21,1
18806,116792,116792,10000,2025-02-06,1
18807,70523,70523,10000,2025-09-07,1
18808,42324,42324,10000,2025-08-21,1
18809,574800,574800,10000,2025-06-28,1
18810,661390,661390,10000,2025-01-27,1
18811,626911,626911,10000,2025-11-14,1
18812,336696,336696,10000,2025-12-07,1
18813,964979,964979,10000,2025-07-21,1
18814,571102,571102,10000,2025-05-21,1
18815,817359,817359,10000,2025-03-21,1
18816,5358,5358,10000,2025-08-21,1
18817,429011,429011,10000,2025-02-27,1
18818,670312,670312,10000,2025-06-14,1
18819,275291,275291,10000,2025-02-27,1
18820,936295,936295,10000,2025-03-07,1
18821,933633,933633,10000,2025-11-28,1
18822,535448,535448,10000,2025-12-21,1
18823,496577,496577,10000,2025-10-07,1
18824,923333,923333,10000,2025-10-07,1
18825,112230,112230,10000,2025-08-21,1
18826,651615,651615,10000,2025-05-14,1
18827,527023,527023,10000,2025-12-14,1
18828,227947,227947,10000,2025-10-21,1
18829,655534,655534,10000,2025-01-27,1
18830,676191,676191,10000,2025-07-07,1
18831,535997,535997,10000,2025-06-21,1
18832,898032,898032,10000,2025-08-21,1
18833,945995,945995,10000,2025-09-07,1
18834,362079,362079,10000,2025-04-14,1
18835,924994,924994,10000,2025-04-21,1
18836,223257,223257,10000,2025-12-28,1
18837,856468,856468,10000,2025-01-27,1
18838,244295,244295,10000,2025-06-21,1
18839,658142,658142,10000,2025-03-14,1
18840,594465,594465,10000,2025-03-21,1
18841,519605,519605,10000,2025-09-07,1
18842,385259,385259,10000,2025-08-14,1
18843,557042,557042,10000,2025-12-21,1
18844,875066,875066,10000,2025-11-21,1
18845,558202,558202,10000,2025-02-20,1
18846,651456,651456,10000,2025-12-07,1
18847,954091,954091,10000,2025-10-21,1
18848,717686,717686,10000,2025-11-21,1
18849,61729,61729,10000,2025-08-28,1
18850,182282,182282,10000,2025-01-13,1
18851,57476,57476,10000,2025-01-13,1
18852,481083,481083,10000,2025-06-07,1
18853,859961,859961,10000,2025-08-14,1
18854,75295,75295,10000,2025-09-21,1
18855,668848,668848,10000,2025-06-14,1
18856,307485,307485,10000,2025-02-13,1
18857,234094,234094,10000,2025-08-07,1
18858,754780,754780,10000,2025-03-28,1
18859,951583,951583,10000,2025-12-14,1
18860,9614,9614,10000,2025-04-07,1
18861,588961,588961,10000,2025-03-07,1
18862,304854,304854,10000,2025-12-07,1
18863,223579,223579,10000,2025-11-14,1
18864,833745,833745,10000,2025-12-28,1
18865,820555,820555,10000,2025-12-14,1
18866,111911,111911,10000,2025-10-07,1
18867,955815,955815,10000,2025-07-07,1
18868,561085,561085,10000,2025-01-06,1
18869,821005,821005,10000,2025-03-07,1
18870,300392,300392,10000,2025-09-28,1
18871,452709,452709,10000,2025-11-28,1
18872,615710,615710,10000,2025-04-07,1
18873,822605,822605,10000,2025-07-21,1
18874,510309,510309,10000,2025-04-14,1
18875,51573,51573,10000,2025-11-28,1
18876,883361,883361,10000,2025-07-21,1
18877,360974,360974,10000,2025-04-07,1
18878,371954,371954,10000,2025-04-07,1
18879,710853,710853,10000,2025-03-21,1
18880,364574,364574,10000,2025-02-06,1
18881,773226,773226,10000,2025-08-21,1
18882,817732,817732,10000,2025-03-28,1
18883,767096,767096,10000,2025-11-21,1
18884,251798,251798,10000,2025-12-21,1
18885,209014,209014,10000,2025-01-27,1
18886,980795,980795,10000,2025-10-07,1
18887,198379,198379,10000,2025-01-06,1
18888,984042,984042,10000,2025-08-21,1
18889,548739,548739,10000,2025-04-14,1
18890,462875,462875,10000,2025-09-07,1
18891,970897,970897,10000,2025-09-21,1
18892,47424,47424,10000,2025-07-28,1
18893,288611,288611,10000,2025-07-21,1
18894,406555,406555,10000,2025-10-21,1
18895,983615,983615,10000,2025-06-21,1
18896,623051,623051,10000,2025-04-28,1
18897,377322,377322,10000,2025-12-07,1
18898,772982,772982,10000,2025-12-21,1
18899,239147,239147,10000,2025-05-28,1
18900,282786,282786,10000,2025-08-21,1
18901,437505,437505,10000,2025-05-14,1
18902,243898,243898,10000,2025-05-21,1
18903,692845,692845,10000,2025-01-06,1
18904,808034,808034,10000,2025-09-28,1
18905,236023,236023,10000,2025-11-14,1
18906,971995,971995,10000,2025-09-21,1
18907,935076,935076,10000,2025-11-07,1
18908,227893,227893,10000,2025-08-28,1
18909,854058,854058,10000,2025-06-28,1
18910,209319,209319,10000,2025-11-28,1
18911,425885,425885,10000,2025-08-14,1
18912,45838,45838,10000,2025-03-28,1
18913,618188,618188,10000,2025-01-13,1
18914,888303,888303,10000,2025-01-20,1
18915,445527,445527,10000,2025-04-14,1
18916,782261,782261,10000,2025-04-28,1
18917,968778,968778,10000,2025-12-07,1
18918,515234,515234,10000,2025-09-28,1
18919,403772,403772,10000,2025-03-14,1
18920,465566,465566,10000,2025-01-13,1
18921,127121,127121,10000,2025-04-28,1
18922,806610,806610,10000,2025-11-07,1
18923,138476,138476,10000,2025-05-07,1
18924,476820,476820,10000,2025-10-14,1
18925,990128,990128,10000,2025-04-07,1
18926,547947,547947,10000,2025-02-13,1
18927,468152,468152,10000,2025-02-06,1
18928,278219,278219,10000,2025-02-27,1
18929,951773,951773,10000,2025-06-21,1
18930,988176,988176,10000,2025-12-07,1
18931,754019,754019,10000,2025-02-27,1
18932,760515,760515,10000,2025-11-28,1
18933,477132,477132,10000,2025-08-21,1
18934,115616,115616,10000,2025-11-21,1
18935,395582,395582,10000,2025-10-28,1
18936,117584,117584,10000,2025-04-07,1
18937,857314,857314,10000,2025-05-21,1
18938,553954,553954,10000,2025-07-14,1
18939,122478,122478,10000,2025-08-21,1
18940,627971,627971,10000,2025-10-07,1
18941,945772,945772,10000,2025-01-27,1
18942,794409,794409,10000,2025-07-07,1
18943,92757,92757,10000,2025-06-07,1
18944,602426,602426,10000,2025-12-21,1
18945,487082,487082,10000,2025-10-28,1
18946,373554,373554,10000,2025-08-21,1
18947,892298,892298,10000,2025-12-21,1
18948,360218,360218,10000,2025-03-14,1
18949,423025,423025,10000,2025-10-21,1
18950,683525,683525,10000,2025-07-21,1
18951,815888,815888,10000,2025-03-14,1
18952,67991,67991,10000,2025-10-07,1
18953,677511,677511,10000,2025-02-13,1
18954,68036,68036,10000,2025-11-21,1
18955,507740,507740,10000,2025-04-07,1
18956,222152,222152,10000,2025-12-21,1
18957,761453,761453,10000,2025-06-21,1
18958,606445,606445,10000,2025-12-14,1
18959,860341,860341,10000,2025-08-28,1
18960,22675,22675,10000,2025-12-14,1
18961,556920,556920,10000,2025-08-21,1
18962,837673,837673,10000,2025-09-21,1
18963,212660,212660,10000,2025-01-13,1
18964,58634,58634,10000,2025-03-14,1
18965,737832,737832,10000,2025-12-07,1
18966,104561,104561,10000,2025-09-07,1
18967,452586,452586,10000,2025-07-28,1
18968,673447,673447,10000,2025-01-06,1
18969,56506,56506,10000,2025-05-21,1
18970,92483,92483,10000,2025-09-07,1
18971,736886,736886,10000,2025-05-07,1
18972,820874,820874,10000,2025-10-28,1
18973,374516,374516,10000,2025-04-07,1
18974,4345,4345,10000,2025-11-14,1
18975,528951,528951,10000,2025-03-21,1
18976,57926,57926,10000,2025-04-07,1
18977,734248,734248,10000,2025-02-20,1
18978,577714,577714,10000,2025-06-14,1
18979,38718,38718,10000,2025-10-14,1
18980,228717,228717,10000,2025-11-28,1
18981,963797,963797,10000,2025-04-28,1
18982,97071,97071,10000,2025-03-21,1
18983,378756,378756,10000,2025-11-07,1
18984,148023,148023,10000,2025-06-07,1
18985,975213,975213,10000,2025-07-07,1
18986,874754,874754,10000,2025-01-13,1
18987,979978,979978,10000,2025-07-14,1
18988,30666,30666,10000,2025-10-14,1
18989,449248,449248,10000,2025-06-14,1
18990,208268,208268,10000,2025-01-13,1
18991,855820,855820,10000,2025-04-21,1
18992,929836,929836,10000,2025-07-14,1
18993,134197,134197,10000,2025-08-28,1
18994,14515,14515,10000,2025-08-28,1
18995,719166,719166,10000,2025-12-07,1
18996,426593,426593,10000,2025-07-21,1
18997,237676,237676,10000,2025-05-21,1
18998,198958,198958,10000,2025-08-07,1
18999,30057,30057,10000,2025-02-13,1
19000,436065,436065,10000,2025-06-07,1
19001,229886,229886,10000,2025-02-06,1
19002,66145,66145,10000,2025-09-21,1
19003,455432,455432,10000,2025-05-07,1
19004,639134,639134,10000,2025-04-07,1
19005,293996,293996,10000,2025-04-07,1
19006,653697,653697,10000,2025-01-20,1
19007,925810,925810,10000,2025-07-14,1
19008,872931,872931,10000,2025-01-20,1
19009,27944,27944,10000,2025-05-07,1
19010,705485,705485,10000,2025-07-21,1
19011,126053,126053,10000,2025-05-28,1
19012,236108,236108,10000,2025-02-06,1
19013,169929,169929,10000,2025-04-14,1
19014,465016,465016,10000,2025-07-14,1
19015,423215,423215,10000,2025-04-28,1
19016,354173,354173,10000,2025-09-07,1
19017,81158,81158,10000,2025-09-28,1
19018,74357,74357,10000,2025-02-27,1
19019,140603,140603,10000,2025-02-27,1
19020,358616,358616,10000,2025-10-28,1
19021,946535,946535,10000,2025-02-27,1
19022,459770,459770,10000,2025-03-14,1
19023,463271,463271,10000,2025-10-07,1
19024,852329,852329,10000,2025-10-07,1
19025,681109,681109,10000,2025-12-14,1
19026,154906,154906,10000,2025-03-28,1
19027,798541,798541,10000,2025-10-21,1
19028,486062,486062,10000,2025-01-13,1
19029,313645,313645,10000,2025-12-14,1
19030,234040,234040,10000,2025-06-14,1
19031,966193,966193,10000,2025-11-14,1
19032,30954,30954,10000,2025-07-28,1
19033,721804,721804,10000,2025-02-20,1
19034,355339,355339,10000,2025-11-14,1
19035,668465,668465,10000,2025-05-28,1
19036,182997,182997,10000,2025-12-28,1
19037,42209,42209,10000,2025-04-28,1
19038,816208,816208,10000,2025-01-27,1
19039,144882,144882,10000,2025-11-07,1
19040,416650,416650,10000,2025-05-21,1
19041,994717,994717,10000,2025-10-21,1
19042,776818,776818,10000,2025-06-14,1
19043,157265,157265,10000,2025-09-07,1
19044,11604,11604,10000,2025-09-14,1
19045,889515,889515,10000,2025-05-14,1
19046,28897,28897,10000,2025-12-14,1
19047,223938,223938,10000,2025-11-07,1
19048,826381,826381,10000,2025-11-14,1
19049,735840,735840,10000,2025-06-28,1
19050,705289,705289,10000,2025-01-06,1
19051,941450,941450,10000,2025-04-07,1
19052,376078,376078,10000,2025-07-14,1
19053,663046,663046,10000,2025-08-07,1
19054,232874,232874,10000,2025-04-07,1
19055,286890,286890,10000,2025-11-07,1
19056,364954,364954,10000,2025-02-20,1
19057,984578,984578,10000,2025-02-06,1
19058,145888,145888,10000,2025-08-07,1
19059,214764,214764,10000,2025-10-14,1
19060,693506,693506,10000,2025-10-28,1
19061,934937,934937,10000,2025-06-21,1
19062,648200,648200,10000,2025-01-13,1
19063,439878,439878,10000,2025-11-07,1
19064,89545,89545,10000,2025-08-28,1
19065,697358,697358,10000,2025-05-07,1
19066,117422,117422,10000,2025-10-28,1
19067,709474,709474,10000,2025-06-14,1
19068,729648,729648,10000,2025-07-28,1
19069,419883,419883,10000,2025-03-21,1
19070,118940,118940,10000,2025-12-21,1
19071,446846,446846,10000,2025-11-21,1
19072,754713,754713,10000,2025-01-20,1
19073,277846,277846,10000,2025-02-20,1
19074,422492,422492,10000,2025-05-07,1
19075,667263,667263,10000,2025-02-13,1
19076,331176,331176,10000,2025-11-07,1
19077,869751,869751,10000,2025-05-14,1
19078,604469,604469,10000,2025-07-21,1
19079,263517,263517,10000,2025-12-28,1
19080,162518,162518,10000,2025-01-13,1
19081,155983,155983,10000,2025-03-07,1
19082,30697,30697,10000,2025-11-14,1
19083,238561,238561,10000,2025-10-21,1
19084,107228,107228,10000,2025-12-21,1
19085,542256,542256,10000,2025-07-28,1
19086,42758,42758,10000,2025-10-28,1
19087,704975,704975,10000,2025-02-27,1
19088,775476,775476,10000,2025-10-14,1
19089,1165,1165,10000,2025-03-07,1
19090,908327,908327,10000,2025-10-07,1
19091,290998,290998,10000,2025-01-27,1
19092,861042,861042,10000,2025-07-28,1
19093,663098,663098,10000,2025-09-28,1
19094,309877,309877,10000,2025-08-28,1
